UserID,Age,Gender,Country,SubscriptionStatus,TotalWatchTime,Device,Rating_Status
SF_1547,62,M,Italy,Subscriber,42,Mobile,Rater
SF_1548,58,M,India,Subscriber,216,Smart TV,Rater
SF_155,46,M,Canada,Subscriber,202,Tablet,Rater
SF_1550,63,M,France,Subscriber,146,Desktop,Rater
SF_1551,10,M,India,Free,42,Desktop,Rater
SF_1552,26,M,Canada,Free,248,Mobile,Rater
SF_1553,44,F,India,Free,402,Desktop,Rater
SF_1557,23,F,India,Free,333,Tablet,Rater
SF_1558,37,M,UK,Subscriber,460,Smart TV,Rater
SF_1559,56,M,USA,Free,431,Tablet,Rater
SF_156,29,F,UK,Subscriber,281,Smart TV,Rater
SF_1560,24,F,USA,Subscriber,117,Smart TV,Rater
SF_1561,51,F,UK,Subscriber,85,Desktop,Rater
SF_1562,36,M,France,Free,279,Mobile,Rater
SF_1564,42,M,France,Subscriber,142,Desktop,Rater
SF_1565,35,M,India,Free,99,Mobile,Rater
SF_1566,57,M,France,Subscriber,13,Mobile,Rater
SF_1567,62,M,Canada,Free,29,Smart TV,Rater
SF_1568,46,F,USA,Subscriber,451,Smart TV,Rater
SF_1570,39,M,UK,Free,472,Desktop,Rater
SF_1572,28,F,India,Free,338,Desktop,Rater
SF_1573,61,M,France,Subscriber,69,Mobile,Rater
SF_1574,17,M,Italy,Free,94,Mobile,Rater
SF_1575,26,F,Canada,Subscriber,164,Tablet,Rater
SF_1576,43,F,USA,Free,378,Smart TV,Rater
SF_1577,60,M,UK,Free,372,Mobile,Rater
SF_1579,59,M,USA,Subscriber,83,Mobile,Rater
SF_158,61,M,UK,Free,75,Desktop,Rater
SF_1580,38,F,France,Free,499,Smart TV,Rater
SF_1581,18,F,UK,Subscriber,35,Smart TV,Rater
SF_1584,38,M,UK,Subscriber,392,Smart TV,Rater
SF_1586,33,M,Italy,Free,139,Tablet,Rater
SF_1587,44,F,Canada,Free,364,Smart TV,Rater
SF_1589,64,M,USA,Subscriber,195,Mobile,Rater
SF_159,49,F,Canada,Subscriber,82,Mobile,Rater
SF_1590,27,M,USA,Subscriber,182,Mobile,Rater
SF_1591,35,M,Italy,Subscriber,226,Tablet,Rater
SF_1592,27,M,UK,Free,289,Smart TV,Rater
SF_1593,11,M,Canada,Subscriber,233,Desktop,Rater
SF_1594,31,F,USA,Free,395,Smart TV,Rater
SF_1595,11,M,USA,Subscriber,303,Desktop,Rater
SF_1596,24,F,Italy,Free,273,Mobile,Rater
SF_1597,29,M,Canada,Subscriber,345,Smart TV,Rater
SF_1598,9,M,Canada,Subscriber,169,Mobile,Rater
SF_16,43,F,USA,Subscriber,36,Tablet,Rater
SF_160,48,M,UK,Subscriber,440,Mobile,Rater
SF_1600,53,M,USA,Subscriber,420,Mobile,Rater
SF_1601,40,M,UK,Free,458,Mobile,Rater
SF_1602,59,F,USA,Subscriber,95,Desktop,Rater
SF_1603,52,F,USA,Free,346,Tablet,Rater
SF_1605,38,F,USA,Free,277,Desktop,Rater
SF_1606,44,F,USA,Subscriber,397,Desktop,Rater
SF_1609,64,F,USA,Free,200,Desktop,Rater
SF_161,63,M,Canada,Free,464,Mobile,Rater
SF_1611,51,M,France,Free,438,Tablet,Rater
SF_1612,12,M,France,Subscriber,105,Mobile,Rater
SF_1613,63,M,USA,Free,352,Mobile,Rater
SF_1614,44,M,Canada,Subscriber,123,Tablet,Rater
SF_1615,55,F,Italy,Free,14,Smart TV,Rater
SF_1616,48,M,Canada,Free,439,Tablet,Rater
SF_1617,28,M,India,Free,321,Mobile,Rater
SF_1618,17,M,Canada,Free,312,Mobile,Rater
SF_1619,36,M,France,Free,279,Smart TV,Rater
SF_162,9,F,USA,Free,292,Mobile,Rater
SF_1620,57,M,India,Subscriber,238,Mobile,Rater
SF_1621,59,M,Canada,Subscriber,248,Smart TV,Rater
SF_1622,32,M,France,Free,324,Smart TV,Rater
SF_1623,22,M,UK,Subscriber,98,Desktop,Rater
SF_1624,43,M,India,Free,137,Mobile,Rater
SF_1626,53,M,Canada,Free,310,Mobile,Rater
SF_1629,63,M,Italy,Subscriber,420,Tablet,Rater
SF_163,23,M,Canada,Subscriber,158,Mobile,Rater
SF_1630,36,M,Canada,Subscriber,292,Desktop,Rater
SF_1631,12,F,Italy,Subscriber,239,Mobile,Rater
SF_1632,28,M,India,Subscriber,166,Mobile,Rater
SF_1634,63,F,UK,Subscriber,136,Mobile,Rater
SF_1637,62,M,UK,Free,156,Smart TV,Rater
SF_1638,19,F,UK,Subscriber,184,Smart TV,Rater
SF_1639,24,M,Italy,Free,118,Mobile,Rater
SF_164,43,F,USA,Subscriber,167,Tablet,Rater
SF_1640,12,M,USA,Free,83,Desktop,Rater
SF_1641,30,M,USA,Free,147,Smart TV,Rater
SF_1642,60,M,Canada,Free,175,Smart TV,Rater
SF_1643,55,M,UK,Free,324,Tablet,Rater
SF_1644,42,M,Italy,Subscriber,347,Smart TV,Rater
SF_1645,22,F,UK,Subscriber,359,Mobile,Rater
SF_1646,53,M,Italy,Subscriber,152,Tablet,Rater
SF_1647,50,M,USA,Subscriber,415,Tablet,Rater
SF_1648,35,M,UK,Free,345,Smart TV,Rater
SF_1649,54,M,Italy,Subscriber,90,Smart TV,Rater
SF_165,33,M,India,Free,185,Smart TV,Rater
SF_1650,52,M,UK,Subscriber,288,Desktop,Rater
SF_1652,14,M,UK,Subscriber,289,Desktop,Rater
SF_1654,38,F,Italy,Subscriber,117,Mobile,Rater
SF_1655,24,M,UK,Subscriber,102,Tablet,Rater
SF_1656,9,M,India,Subscriber,93,Desktop,Rater
SF_1658,62,F,UK,Subscriber,466,Desktop,Rater
SF_1659,61,F,Italy,Free,107,Smart TV,Rater
SF_166,37,M,Canada,Subscriber,136,Desktop,Rater
SF_1661,65,M,Italy,Free,87,Smart TV,Rater
SF_1662,45,M,Italy,Subscriber,341,Mobile,Rater
SF_1663,57,M,France,Free,310,Desktop,Rater
SF_1664,51,F,UK,Subscriber,355,Mobile,Rater
SF_1665,30,M,France,Free,346,Mobile,Rater
SF_1666,38,M,France,Free,43,Smart TV,Rater
SF_1668,46,M,India,Subscriber,252,Tablet,Rater
SF_1669,51,F,Italy,Free,15,Smart TV,Rater
SF_167,44,F,Italy,Free,191,Desktop,Rater
SF_1670,52,F,India,Subscriber,320,Smart TV,Rater
SF_1671,27,M,UK,Free,399,Mobile,Rater
SF_1672,54,M,India,Free,319,Smart TV,Rater
SF_1673,17,M,UK,Subscriber,26,Tablet,Rater
SF_1675,30,F,Canada,Subscriber,49,Tablet,Rater
SF_1676,10,M,UK,Subscriber,445,Mobile,Rater
SF_1677,61,M,USA,Subscriber,470,Desktop,Rater
SF_1678,49,F,Italy,Free,282,Tablet,Rater
SF_1679,45,M,India,Subscriber,423,Tablet,Rater
SF_168,38,F,USA,Free,460,Smart TV,Rater
SF_1680,16,M,UK,Free,334,Smart TV,Rater
SF_1681,22,M,USA,Subscriber,345,Tablet,Rater
SF_1682,42,M,Italy,Subscriber,333,Smart TV,Rater
SF_1683,14,F,USA,Subscriber,367,Tablet,Rater
SF_1684,41,M,India,Subscriber,482,Mobile,Rater
SF_1685,30,M,France,Free,118,Mobile,Rater
SF_1686,60,M,UK,Free,326,Mobile,Rater
SF_1688,31,F,France,Free,459,Smart TV,Rater
SF_1689,48,M,Italy,Free,80,Tablet,Rater
SF_169,26,M,Canada,Free,480,Tablet,Rater
SF_1690,63,M,Canada,Subscriber,69,Mobile,Rater
SF_1691,45,F,France,Free,290,Desktop,Rater
SF_1692,11,M,USA,Subscriber,246,Smart TV,Rater
SF_1694,44,M,UK,Subscriber,466,Smart TV,Rater
SF_1695,44,M,Italy,Free,113,Tablet,Rater
SF_1696,61,M,France,Free,297,Desktop,Rater
SF_1697,30,F,India,Free,440,Mobile,Rater
SF_1699,15,F,Canada,Subscriber,349,Desktop,Rater
SF_17,46,M,UK,Free,78,Desktop,Rater
SF_170,50,M,Canada,Subscriber,444,Mobile,Rater
SF_1700,40,M,France,Free,86,Tablet,Rater
SF_1701,56,F,USA,Free,156,Smart TV,Rater
SF_1702,35,M,India,Subscriber,359,Desktop,Rater
SF_1703,63,M,Italy,Free,278,Desktop,Rater
SF_1705,48,F,France,Subscriber,291,Mobile,Rater
SF_1707,56,M,Canada,Free,49,Tablet,Rater
SF_1708,12,M,India,Free,102,Smart TV,Rater
SF_1709,48,M,USA,Free,198,Mobile,Rater
SF_1710,64,M,India,Free,32,Smart TV,Rater
SF_1711,14,F,Canada,Subscriber,295,Desktop,Rater
SF_1712,16,M,USA,Free,473,Tablet,Rater
SF_1713,26,M,Italy,Subscriber,103,Tablet,Rater
SF_1714,26,M,UK,Free,208,Mobile,Rater
SF_1715,65,M,France,Free,340,Mobile,Rater
SF_1716,17,M,UK,Free,142,Tablet,Rater
SF_1719,13,M,India,Free,383,Smart TV,Rater
SF_172,40,M,UK,Free,312,Desktop,Rater
SF_1720,44,M,Canada,Free,42,Mobile,Rater
SF_1721,50,M,India,Subscriber,275,Smart TV,Rater
SF_1723,47,M,India,Free,404,Desktop,Rater
SF_1724,44,M,UK,Subscriber,260,Smart TV,Rater
SF_1725,62,M,UK,Subscriber,21,Smart TV,Rater
SF_1727,25,M,UK,Free,73,Smart TV,Rater
SF_1729,57,M,UK,Free,449,Desktop,Rater
SF_173,42,M,India,Subscriber,360,Smart TV,Rater
SF_1730,49,F,USA,Free,160,Desktop,Rater
SF_1731,51,F,Canada,Subscriber,113,Mobile,Rater
SF_1732,22,M,UK,Subscriber,325,Desktop,Rater
SF_1734,58,M,France,Subscriber,167,Tablet,Rater
SF_1735,51,M,France,Free,328,Smart TV,Rater
SF_1736,27,M,Canada,Free,19,Mobile,Rater
SF_1737,26,M,Italy,Subscriber,217,Tablet,Rater
SF_1738,22,M,Italy,Subscriber,371,Tablet,Rater
SF_1739,15,M,India,Free,410,Smart TV,Rater
SF_1740,34,M,Italy,Free,397,Desktop,Rater
SF_1743,55,M,Italy,Subscriber,208,Mobile,Rater
SF_1744,45,M,Canada,Subscriber,81,Smart TV,Rater
SF_1745,22,M,India,Free,125,Desktop,Rater
SF_1746,24,M,Italy,Free,416,Mobile,Rater
SF_1747,18,M,UK,Subscriber,395,Smart TV,Rater
SF_1748,50,M,Italy,Free,151,Tablet,Rater
SF_1749,26,M,Italy,Free,102,Desktop,Rater
SF_1750,31,M,Italy,Free,131,Tablet,Rater
SF_1751,47,M,UK,Subscriber,498,Mobile,Rater
SF_1752,51,M,India,Free,397,Mobile,Rater
SF_1754,18,M,Canada,Subscriber,100,Mobile,Rater
SF_1755,9,F,UK,Free,308,Smart TV,Rater
SF_1756,26,F,USA,Subscriber,245,Desktop,Rater
SF_1757,47,M,France,Free,412,Tablet,Rater
SF_1758,29,F,USA,Free,348,Smart TV,Rater
SF_176,11,F,India,Free,108,Desktop,Rater
SF_1761,38,M,Italy,Free,26,Mobile,Rater
SF_1762,46,M,Italy,Free,293,Mobile,Rater
SF_1763,46,M,India,Subscriber,267,Mobile,Rater
SF_1764,28,M,Canada,Subscriber,361,Mobile,Rater
SF_1767,28,M,Canada,Subscriber,341,Desktop,Rater
SF_1768,56,M,Italy,Subscriber,255,Mobile,Rater
SF_1769,33,M,USA,Free,439,Tablet,Rater
SF_177,15,M,Italy,Subscriber,223,Smart TV,Rater
SF_1772,12,M,USA,Free,351,Desktop,Rater
SF_1774,10,M,UK,Free,164,Tablet,Rater
SF_1775,60,M,Canada,Subscriber,191,Mobile,Rater
SF_1776,21,M,Canada,Free,466,Smart TV,Rater
SF_1777,21,M,UK,Free,387,Tablet,Rater
SF_1778,31,M,India,Free,149,Desktop,Rater
SF_1779,34,M,France,Free,478,Mobile,Rater
SF_178,46,M,France,Subscriber,137,Mobile,Rater
SF_1780,55,M,India,Subscriber,73,Tablet,Rater
SF_1781,57,F,UK,Free,153,Mobile,Rater
SF_1783,48,M,UK,Subscriber,59,Smart TV,Rater
SF_1784,42,M,Italy,Subscriber,73,Desktop,Rater
SF_1785,60,M,France,Subscriber,86,Desktop,Rater
SF_1786,58,M,USA,Subscriber,320,Desktop,Rater
SF_1787,52,M,France,Subscriber,370,Desktop,Rater
SF_1790,45,M,Canada,Subscriber,449,Tablet,Rater
SF_1792,36,F,USA,Subscriber,414,Desktop,Rater
SF_1796,12,M,France,Free,141,Tablet,Rater
SF_1797,26,M,Canada,Subscriber,398,Tablet,Rater
SF_1798,35,M,USA,Subscriber,286,Tablet,Rater
SF_1799,34,M,India,Free,489,Tablet,Rater
SF_1800,34,M,Canada,Subscriber,297,Desktop,Rater
SF_1801,48,F,UK,Free,148,Tablet,Rater
SF_1802,30,M,USA,Free,386,Smart TV,Rater
SF_1803,20,M,Canada,Subscriber,52,Desktop,Rater
SF_1805,24,M,France,Subscriber,488,Desktop,Rater
SF_1806,20,M,India,Subscriber,249,Mobile,Rater
SF_1807,60,M,USA,Free,270,Tablet,Rater
SF_1808,19,F,India,Free,198,Smart TV,Rater
SF_1809,61,F,USA,Subscriber,152,Mobile,Rater
SF_181,17,M,USA,Subscriber,397,Smart TV,Rater
SF_1810,54,M,Italy,Free,457,Mobile,Rater
SF_1811,46,M,Italy,Subscriber,407,Mobile,Rater
SF_1812,51,F,Canada,Free,156,Desktop,Rater
SF_1813,39,F,France,Subscriber,159,Desktop,Rater
SF_1814,64,M,USA,Subscriber,246,Desktop,Rater
SF_1815,40,M,India,Subscriber,380,Tablet,Rater
SF_1816,44,F,India,Subscriber,365,Mobile,Rater
SF_1817,30,M,France,Subscriber,120,Smart TV,Rater
SF_1818,16,M,Italy,Subscriber,81,Desktop,Rater
SF_1819,17,F,Canada,Subscriber,128,Smart TV,Rater
SF_182,14,M,India,Free,236,Smart TV,Rater
SF_1820,43,M,USA,Subscriber,183,Desktop,Rater
SF_1821,13,M,France,Free,445,Tablet,Rater
SF_1822,46,F,France,Subscriber,72,Desktop,Rater
SF_1823,62,F,Italy,Subscriber,205,Mobile,Rater
SF_1824,64,F,Italy,Free,100,Desktop,Rater
SF_1825,60,M,USA,Subscriber,319,Desktop,Rater
SF_1827,15,F,France,Free,324,Tablet,Rater
SF_1829,36,M,Canada,Subscriber,208,Desktop,Rater
SF_183,57,F,Italy,Subscriber,240,Mobile,Rater
SF_1830,25,M,Italy,Free,318,Mobile,Rater
SF_1831,36,M,USA,Free,200,Desktop,Rater
SF_1832,41,F,India,Free,258,Mobile,Rater
SF_1833,29,M,India,Free,170,Smart TV,Rater
SF_1834,54,M,UK,Free,331,Desktop,Rater
SF_1835,40,M,India,Subscriber,445,Smart TV,Rater
SF_1836,16,M,Canada,Free,249,Desktop,Rater
SF_1837,11,M,India,Free,350,Mobile,Rater
SF_1838,59,M,USA,Subscriber,464,Mobile,Rater
SF_1839,65,M,Italy,Subscriber,106,Mobile,Rater
SF_1840,46,M,Canada,Subscriber,147,Smart TV,Rater
SF_1842,11,M,Canada,Free,456,Desktop,Rater
SF_1843,25,M,France,Subscriber,365,Desktop,Rater
SF_1844,34,F,India,Subscriber,289,Smart TV,Rater
SF_1845,57,M,Italy,Free,98,Tablet,Rater
SF_1846,20,M,India,Subscriber,441,Mobile,Rater
SF_1847,13,M,USA,Subscriber,90,Desktop,Rater
SF_1848,18,M,Canada,Free,114,Mobile,Rater
SF_1849,58,M,UK,Free,239,Smart TV,Rater
SF_185,16,M,Italy,Subscriber,342,Tablet,Rater
SF_1850,58,M,India,Subscriber,14,Smart TV,Rater
SF_1852,29,M,Italy,Subscriber,92,Tablet,Rater
SF_1853,19,M,USA,Free,145,Smart TV,Rater
SF_1856,41,M,Italy,Free,175,Mobile,Rater
SF_1857,42,M,India,Free,448,Desktop,Rater
SF_1858,14,F,UK,Subscriber,352,Smart TV,Rater
SF_1859,56,F,Canada,Free,196,Tablet,Rater
SF_186,17,M,UK,Subscriber,341,Desktop,Rater
SF_1860,34,M,France,Free,184,Tablet,Rater
SF_1861,46,M,France,Subscriber,114,Tablet,Rater
SF_1862,55,M,France,Subscriber,425,Tablet,Rater
SF_1863,48,M,India,Free,54,Smart TV,Rater
SF_1864,51,M,Canada,Subscriber,296,Mobile,Rater
SF_1865,51,F,France,Subscriber,399,Tablet,Rater
SF_1867,23,M,UK,Free,71,Desktop,Rater
SF_1868,9,M,Italy,Free,307,Desktop,Rater
SF_1869,11,M,Italy,Subscriber,357,Mobile,Rater
SF_1870,54,M,Canada,Subscriber,159,Smart TV,Rater
SF_1871,64,F,Canada,Free,76,Mobile,Rater
SF_1872,49,M,UK,Free,349,Smart TV,Rater
SF_1873,11,M,France,Subscriber,88,Tablet,Rater
SF_1874,14,M,UK,Free,266,Desktop,Rater
SF_1875,14,M,UK,Subscriber,418,Desktop,Rater
SF_1877,45,F,UK,Subscriber,213,Smart TV,Rater
SF_1879,14,M,Canada,Subscriber,462,Desktop,Rater
SF_188,62,M,UK,Free,64,Desktop,Rater
SF_1880,35,M,USA,Free,62,Smart TV,Rater
SF_1881,39,M,France,Free,436,Smart TV,Rater
SF_1882,13,M,USA,Subscriber,54,Desktop,Rater
SF_1884,31,M,India,Subscriber,88,Smart TV,Rater
SF_1885,21,M,Italy,Subscriber,242,Mobile,Rater
SF_1886,37,M,Italy,Free,103,Mobile,Rater
SF_1887,62,M,UK,Free,321,Mobile,Rater
SF_1888,29,M,India,Free,413,Smart TV,Rater
SF_1889,35,M,India,Subscriber,258,Tablet,Rater
SF_1890,61,M,Canada,Subscriber,379,Desktop,Rater
SF_1891,59,M,Canada,Free,126,Desktop,Rater
SF_1892,44,M,Canada,Subscriber,151,Smart TV,Rater
SF_1893,20,F,France,Subscriber,391,Mobile,Rater
SF_1894,28,F,UK,Subscriber,257,Smart TV,Rater
SF_1895,43,M,France,Free,343,Mobile,Rater
SF_1897,54,F,USA,Free,219,Mobile,Rater
SF_1899,52,F,France,Free,461,Smart TV,Rater
SF_190,55,M,France,Free,288,Smart TV,Rater
SF_1901,19,M,Italy,Free,250,Desktop,Rater
SF_1902,15,M,UK,Free,214,Desktop,Rater
SF_1903,55,M,India,Free,171,Mobile,Rater
SF_1906,60,F,India,Free,327,Tablet,Rater
SF_1907,43,M,France,Free,176,Desktop,Rater
SF_1908,15,M,Canada,Subscriber,236,Smart TV,Rater
SF_191,36,M,France,Free,14,Tablet,Rater
SF_1910,47,M,USA,Subscriber,487,Desktop,Rater
SF_1913,63,M,Italy,Free,374,Mobile,Rater
SF_1914,32,F,France,Subscriber,177,Desktop,Rater
SF_1915,12,M,Canada,Subscriber,410,Tablet,Rater
SF_1917,45,M,France,Subscriber,388,Smart TV,Rater
SF_1918,13,F,Italy,Free,413,Smart TV,Rater
SF_1919,38,M,UK,Subscriber,305,Mobile,Rater
SF_192,57,M,UK,Free,217,Smart TV,Rater
SF_1920,61,F,UK,Free,412,Mobile,Rater
SF_1921,42,M,UK,Subscriber,319,Desktop,Rater
SF_1922,25,F,Canada,Free,453,Tablet,Rater
SF_1924,65,F,India,Subscriber,320,Mobile,Rater
SF_1925,17,M,Italy,Free,222,Tablet,Rater
SF_1926,39,F,Canada,Free,189,Tablet,Rater
SF_1927,33,M,USA,Free,132,Desktop,Rater
SF_1928,11,M,India,Free,283,Smart TV,Rater
SF_1929,36,F,Italy,Free,229,Smart TV,Rater
SF_193,24,F,France,Free,93,Mobile,Rater
SF_1930,29,M,India,Subscriber,261,Mobile,Rater
SF_1931,28,M,Canada,Subscriber,356,Desktop,Rater
SF_1932,57,M,India,Subscriber,122,Smart TV,Rater
SF_1933,21,M,Italy,Subscriber,302,Smart TV,Rater
SF_1937,28,M,Canada,Free,473,Smart TV,Rater
SF_1938,61,F,France,Free,303,Tablet,Rater
SF_1939,52,F,UK,Free,386,Smart TV,Rater
SF_194,49,F,Italy,Subscriber,404,Desktop,Rater
SF_1940,44,M,Italy,Free,324,Tablet,Rater
SF_1941,33,M,USA,Free,399,Tablet,Rater
SF_1942,34,M,France,Subscriber,416,Tablet,Rater
SF_1943,43,M,France,Free,308,Smart TV,Rater
SF_1944,15,F,India,Free,306,Mobile,Rater
SF_1945,23,M,Canada,Free,306,Desktop,Rater
SF_1946,14,M,India,Subscriber,178,Mobile,Rater
SF_1947,18,M,USA,Free,228,Mobile,Rater
SF_1948,41,M,India,Free,441,Mobile,Rater
SF_1949,58,M,Italy,Subscriber,500,Mobile,Rater
SF_195,16,M,Italy,Subscriber,124,Desktop,Rater
SF_1951,53,F,UK,Subscriber,92,Desktop,Rater
SF_1952,34,M,India,Subscriber,252,Tablet,Rater
SF_1954,13,M,UK,Free,86,Smart TV,Rater
SF_1955,44,M,UK,Free,468,Mobile,Rater
SF_1957,63,F,India,Subscriber,101,Tablet,Rater
SF_1958,33,F,Canada,Free,391,Smart TV,Rater
SF_1959,23,F,France,Free,129,Desktop,Rater
SF_196,40,F,Canada,Free,50,Tablet,Rater
SF_1960,9,M,India,Subscriber,359,Desktop,Rater
SF_1961,58,F,UK,Subscriber,137,Desktop,Rater
SF_1962,26,F,Italy,Subscriber,333,Desktop,Rater
SF_1964,53,F,Italy,Free,280,Smart TV,Rater
SF_1965,22,M,Italy,Subscriber,429,Mobile,Rater
SF_1966,21,M,Canada,Subscriber,415,Smart TV,Rater
SF_1967,26,M,France,Free,357,Tablet,Rater
SF_1968,65,M,UK,Free,195,Mobile,Rater
SF_197,39,M,Italy,Free,288,Desktop,Rater
SF_1972,40,M,Canada,Free,442,Smart TV,Rater
SF_1973,23,M,France,Subscriber,101,Smart TV,Rater
SF_1974,40,M,UK,Subscriber,297,Smart TV,Rater
SF_1975,11,M,USA,Subscriber,285,Tablet,Rater
SF_1976,29,M,India,Free,148,Desktop,Rater
SF_1977,64,M,Italy,Free,151,Smart TV,Rater
SF_1978,23,M,USA,Free,361,Smart TV,Rater
SF_1979,44,M,Italy,Free,68,Mobile,Rater
SF_198,61,M,Canada,Subscriber,469,Desktop,Rater
SF_1980,60,M,Canada,Free,315,Smart TV,Rater
SF_1981,29,M,India,Free,303,Mobile,Rater
SF_1982,62,M,France,Free,148,Tablet,Rater
SF_1983,11,M,UK,Free,343,Desktop,Rater
SF_1984,39,M,UK,Subscriber,382,Desktop,Rater
SF_1985,29,M,France,Free,43,Smart TV,Rater
SF_1988,44,F,India,Free,368,Mobile,Rater
SF_1989,19,M,France,Subscriber,351,Smart TV,Rater
SF_1990,15,M,USA,Subscriber,497,Tablet,Rater
SF_1991,61,M,France,Subscriber,309,Desktop,Rater
SF_1992,27,M,France,Free,416,Desktop,Rater
SF_1993,58,M,USA,Free,115,Smart TV,Rater
SF_1994,56,M,Italy,Free,256,Mobile,Rater
SF_1995,61,M,France,Free,142,Smart TV,Rater
SF_1997,24,M,India,Free,142,Tablet,Rater
SF_1998,42,F,USA,Free,86,Tablet,Rater
SF_1999,61,F,USA,Subscriber,119,Smart TV,Rater
SF_2,13,M,USA,Subscriber,377,Smart TV,Rater
SF_20,37,M,France,Free,326,Tablet,Rater
SF_200,36,F,UK,Free,197,Mobile,Rater
SF_2000,48,M,India,Subscriber,495,Smart TV,Rater
SF_2001,12,M,Canada,Free,387,Mobile,Rater
SF_2002,60,F,India,Free,139,Tablet,Rater
SF_2003,27,M,USA,Free,309,Mobile,Rater
SF_2004,19,M,France,Subscriber,490,Smart TV,Rater
SF_2005,16,M,Canada,Subscriber,355,Desktop,Rater
SF_2006,62,M,India,Free,364,Mobile,Rater
SF_2008,37,M,Canada,Free,114,Smart TV,Rater
SF_2009,18,F,India,Subscriber,332,Desktop,Rater
SF_201,46,F,India,Subscriber,275,Tablet,Rater
SF_2010,65,M,USA,Free,45,Tablet,Rater
SF_2011,31,F,France,Free,253,Smart TV,Rater
SF_2014,13,M,Canada,Subscriber,272,Tablet,Rater
SF_2015,25,M,USA,Subscriber,233,Mobile,Rater
SF_2016,10,F,USA,Subscriber,101,Mobile,Rater
SF_2017,57,M,Canada,Free,127,Desktop,Rater
SF_2018,29,M,UK,Free,78,Tablet,Rater
SF_2019,43,M,India,Free,400,Mobile,Rater
SF_202,36,M,Italy,Free,150,Smart TV,Rater
SF_2020,19,M,UK,Subscriber,196,Tablet,Rater
SF_2021,20,M,Canada,Free,214,Desktop,Rater
SF_2022,59,M,India,Subscriber,33,Smart TV,Rater
SF_2024,17,M,France,Subscriber,163,Tablet,Rater
SF_2025,44,M,France,Subscriber,256,Tablet,Rater
SF_2027,65,F,Italy,Subscriber,223,Mobile,Rater
SF_2028,12,M,Italy,Free,158,Desktop,Rater
SF_2029,62,F,Italy,Subscriber,260,Desktop,Rater
SF_203,41,F,Canada,Subscriber,487,Desktop,Rater
SF_2030,17,M,Canada,Subscriber,233,Tablet,Rater
SF_2031,35,M,India,Subscriber,426,Smart TV,Rater
SF_2032,36,M,Italy,Subscriber,491,Tablet,Rater
SF_2033,23,F,Italy,Free,74,Mobile,Rater
SF_2034,28,F,India,Free,383,Smart TV,Rater
SF_2035,48,F,USA,Free,354,Smart TV,Rater
SF_2036,24,F,India,Free,293,Smart TV,Rater
SF_2037,48,M,France,Subscriber,284,Tablet,Rater
SF_2039,18,M,Italy,Subscriber,385,Tablet,Rater
SF_2040,13,F,UK,Free,249,Mobile,Rater
SF_2041,44,F,Italy,Free,334,Desktop,Rater
SF_2042,9,M,Canada,Subscriber,262,Desktop,Rater
SF_2043,14,M,India,Free,308,Smart TV,Rater
SF_2044,47,F,France,Free,353,Tablet,Rater
SF_2045,63,F,France,Free,339,Desktop,Rater
SF_2046,37,M,India,Subscriber,308,Smart TV,Rater
SF_2047,23,M,Canada,Subscriber,391,Mobile,Rater
SF_2048,21,M,USA,Free,32,Smart TV,Rater
SF_2049,34,F,USA,Subscriber,453,Tablet,Rater
SF_2050,51,F,India,Free,256,Tablet,Rater
SF_2051,52,M,Canada,Free,432,Mobile,Rater
SF_2052,53,M,UK,Free,172,Tablet,Rater
SF_2053,42,M,India,Free,495,Desktop,Rater
SF_2055,53,M,France,Free,48,Mobile,Rater
SF_2056,26,M,USA,Free,344,Mobile,Rater
SF_2057,56,M,UK,Subscriber,152,Desktop,Rater
SF_2058,62,F,UK,Subscriber,411,Tablet,Rater
SF_2059,48,M,Italy,Subscriber,179,Smart TV,Rater
SF_2060,17,M,Canada,Subscriber,496,Smart TV,Rater
SF_2061,39,M,France,Subscriber,456,Tablet,Rater
SF_2062,16,M,USA,Free,126,Tablet,Rater
SF_2063,57,M,France,Free,105,Desktop,Rater
SF_2065,48,M,UK,Free,248,Tablet,Rater
SF_2067,10,M,Canada,Free,500,Tablet,Rater
SF_2068,54,F,India,Free,61,Smart TV,Rater
SF_2069,35,M,Canada,Subscriber,38,Tablet,Rater
SF_207,54,M,USA,Subscriber,340,Smart TV,Rater
SF_2070,35,F,UK,Subscriber,403,Mobile,Rater
SF_2071,17,M,USA,Subscriber,359,Tablet,Rater
SF_2072,15,F,USA,Free,172,Tablet,Rater
SF_2073,16,F,France,Free,377,Desktop,Rater
SF_2074,52,M,France,Free,407,Tablet,Rater
SF_2075,55,F,UK,Subscriber,127,Mobile,Rater
SF_2077,42,M,Italy,Free,490,Smart TV,Rater
SF_2078,22,M,India,Subscriber,355,Mobile,Rater
SF_2079,34,M,France,Free,334,Desktop,Rater
SF_208,13,M,Canada,Subscriber,256,Smart TV,Rater
SF_2081,48,M,Italy,Subscriber,190,Tablet,Rater
SF_2083,29,M,France,Subscriber,213,Tablet,Rater
SF_2084,60,M,UK,Subscriber,302,Desktop,Rater
SF_2085,21,M,Italy,Subscriber,194,Smart TV,Rater
SF_2086,50,M,USA,Subscriber,113,Mobile,Rater
SF_2087,46,M,India,Subscriber,225,Desktop,Rater
SF_2088,26,M,Italy,Subscriber,258,Mobile,Rater
SF_2089,47,M,Canada,Subscriber,448,Smart TV,Rater
SF_209,16,M,Italy,Subscriber,222,Tablet,Rater
